2015-04-20 15:16:51, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[44]------ ============处理前台请求开始=============== 
2015-04-20 15:21:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >px+Av6P7h5u5Yuik46YZITtvLhklRVa37qnwfHGy7WVboaNyOLEMoN4jirY1tOuvu55RqXdauYqEOkPo9wLT9obXD3brHbt2urXqLlmwqumuXF7bPBNdHor9rF/JxkNKa/b6LDl2pYLwprBaWADgGGPiuRtUpRZ7m/J/EL72lSlNGczebjFu0fTl0Wfev3Kux10yT7OWzxKh9y8bxiT76eMuWs23ebFyVEGK5OWIzz+UwKxmlENJSJ/RC46ORBrzozUUGDwY8cEUixFF0hBBe2SkVFHA/Erjls1cbHaNKBYEv5XlXocJAiDAbfO4viq4uNcDTKfbrJkdYAGoiPkPRQ== 
2015-04-20 15:21:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-04-20 15:21:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[92]------ 后台请求地址为>https://gateway.95516.com/gateway/api/appTransReq.do 
2015-04-20 15:21:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[95]------ 后台返回结果为>accessType=0&bizType=000201&certId=21267647932558653966460913033289351200&encoding=utf-8&merId=898111457340127&orderId=2015042049985497&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201504201521308860758&txnSubType=01&txnTime=20150420152130&txnType=01&version=5.0.0&signature=GdP6JIqGFtuJh82B281QbwhSel1S0kcUunhZuYbuT4tnSTewgF/noNHaudg390c11wSPsV25frU/l1Dl50d3KNd+B5MCODYX9me9waZHGFaMZ8XNNXFZ52tGSekYImmV/vITUBkTeGqkx9193lCRzu9OWQxMp2ZvbuFA/X8UQAX/mOGMKSU9TsMquCxqeJhzdggrT1xjT45U7/kecszqHO8LRFn95fmP9/LY3flYRoi+xQuibCqlw4nkL2Cod6qNmtKiLHAF1rvObY5A/l7sQ0ZgPUPaDVN2e6f1y4W5pZr2YfqOlcc7VYekLqrDgvCut2H898dHgDckgeg0rmjmtA== 
2015-04-20 15:21:42, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[44]------ ============处理前台请求开始=============== 
2015-04-20 15:21:42, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[16]------ =====签名报文开始====== 
2015-04-20 15:21:42, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://master.huishare.com/api.php?s=Union&bizType=000201&certId=69361354008&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://127.0.0.1/unionpay/utf8/FrontReceive.php&merId=898111457340127&orderDesc=VIP特享订单&orderId=2015042049985497&signMethod=01&txnAmt=201900&txnSubType=01&txnTime=20150420152142&txnType=01&version=5.0.0 
2015-04-20 15:21:42, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >7b8a2ef5f9626fdfdb2e3d997fddac86f9d25310 
2015-04-20 15:21:42, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >xPrhKWa8o7hnvZ94DO1sxgHllmjuHP2NfbUrYn50IAOttYk2XYViP6665gbpUVtF/SB90y2DPhxBW7X/7GQ60ZcYubhokNiyHup/FFGMmoMEPuuFxoUKWyG6b5vH/0SRCIDJKqI+c0lKnZxgtJE07ftK51Df5hvll9i32eRz/yG+koM7N/b0Jilsx3jCd5pi5Mkr1HymbGGgSTtDCxlk1vSpT8Q766fGQSG/Cvb7WLx2rxhTiz8JhbHO+6ohOqJwK6yhon56H/v8qKWPMiCysZ/BFSfny+pTrZunZWT3AR+mESYxDvXIlsTz4AtJeKU0hkHWwwH45LURYi/uNVtIMg== 
2015-04-20 15:21:42, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-04-20 15:21:42, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[92]------ 后台请求地址为>https://gateway.95516.com/gateway/api/appTransReq.do 
2015-04-20 15:21:43, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[95]------ 后台返回结果为>accessType=0&bizType=000201&certId=21267647932558653966460913033289351200&encoding=utf-8&merId=898111457340127&orderId=2015042049985497&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201504201521308860758&txnSubType=01&txnTime=20150420152142&txnType=01&version=5.0.0&signature=ZuEa82GM1CfmwHron6yIXpcORly18ccAbQR4ynGkD9VtBEqRB6DFPEV399EN8JOWmimSTYOVmKqgD0WMJFfIqtPSP6RZTizV/HUNifUz3EnRxqOuVO3c7p0nlih3vcLzUCPeXFZTH5K0+mzlSsf0FylOHOFJChYwyk2HbUEwAS5MWZw6VMKVwVeJAuIDYvimdK/oJQ4UV23LkaO4gLGtCn4626Bnlo9CJddeXuPHvvadFXhv6DodDlVgGL3toKd2pQIxUlJcH4Ve2ctKsGB9H5EybL1mPQYB0sZwrkJIkQsQq/a8A23BFx6LzprALnB42cMtvxRi3xl1GC1VkERguw== 
